072024061090823999Sant Quirze Safaja                                                                                  000000000000000677000010000051400000514000000000000000000000119000001560000000200000000000002040000000000000000000S
072024061090824099Sant Sadurní d'Anoia                                                                                000000000000012945000190000969600009696000000000000000000002199000032550000002700000020000044550000000000000000000S
072024061090824199Sant Sadurní d'Osormort                                                                             000000000000000089000010000007400000074000000000000000000000022000000290000000200000001000000410000000000000000000S
072024061090824299Marganell                                                                                           000000000000000293000010000024900000249000000000000000000000069000000830000000000000000000000980000000000000000000S
072024061090824399Santa Cecília de Voltregà                                                                           000000000000000184000010000015400000154000000000000000000000036000000510000000100000000000000690000000000000000000S
072024061090824499Santa Coloma de Cervelló                                                                            000000000000008393000100000644700006447000000000000000000001476000020510000002300000014000028900000000000000000000S
072024061090824599Santa Coloma de Gramenet                                                                            000000000000119862001340007730200077301000000000000000000018939000248840000020100000122000308340000000000000000000S
072024061090824699Santa Eugènia de Berga                                                                              000000000000002303000020000172500001725000000000000000000000393000006220000000500000004000007950000000000000000000S
072024061090824799Santa Eulàlia de Riuprimer                                                                          000000000000001450000020000110000001100000000000000000000000207000003830000000800000005000004700000000000000000000S
072024061090824899Santa Eulàlia de Ronçana                                                                            000000000000007846000090000611200006112000000000000000000001424000019130000001100000005000024130000000000000000000S
072024061090824999Santa Fe del Penedès                                                                                000000000000000362000010000028100000281000000000000000000000096000001310000000300000003000001650000000000000000000S
072024061090825099Santa Margarida de Montbui                                                                          000000000000010456000130000735600007356000000000000000000001559000020970000002800000019000026910000000000000000000S
072024061090825199Santa Margarida i els Monjos                                                                        000000000000007650000090000532600005326000000000000000000001321000017380000000500000015000021810000000000000000000S
072024061090825299Barberà del Vallès                                                                                  000000000000033322000400002525200025252000000000000000000006497000085720000008100000048000111190000000000000000000S
072024061090825399Santa Maria de Besora                                                                               000000000000000165000010000013400000134000000000000000000000033000000530000000100000000000000640000000000000000000S
072024061090825499L'Esquirol                                                                                          000000000000002263000050000180000001799000000000000000000000421000006340000000700000009000008100000000000000000000S
072024061090825599Santa Maria de Merlès                                                                               000000000000000174000010000013400000134000000000000000000000021000000440000000100000000000000570000000000000000000S
072024061090825699Santa Maria de Martorelles                                                                          000000000000000881000010000071800000718000000000000000000000190000002560000000200000003000003370000000000000000000S
072024061090825799Santa Maria de Miralles                                                                             000000000000000138000010000011100000111000000000000000000000031000000380000000000000001000000480000000000000000000S
072024061090825899Santa Maria d'Oló                                                                                   000000000000001086000010000086000000860000000000000000000000240000003180000000500000003000003940000000000000000000S
072024061090825999Santa Maria de Palautordera                                                                         000000000000009872000110000747600007476000000000000000000001946000027610000001900000018000035020000000000000000000S
072024061090826099Santa Perpètua de Mogoda                                                                            000000000000025928000350001907800019078000000000000000000004633000062200000004200000039000079670000000000000000000S
072024061090826199Santa Susanna                                                                                       000000000000003887000050000272800002728000000000000000000000672000008560000000400000005000011050000000000000000000S
072024061090826299Sant Vicenç de Castellet                                                                            000000000000010068000120000721800007218000000000000000000001695000021600000001100000019000026900000000000000000000S
072024061090826399Sant Vicenç dels Horts                                                                              000000000000028406000340002142400021424000000000000000000004853000065960000004900000039000082260000000000000000000S
072024061090826499Sant Vicenç de Montalt                                                                              000000000000006701000070000493100004930000000000000000000001125000016060000001000000007000021560000000000000000000S
072024061090826599Sant Vicenç de Torelló                                                                              000000000000002083000040000162700001627000000000000000000000381000005420000001500000010000007050000000000000000000S
072024061090826699Cerdanyola del Vallès                                                                               000000000000057879000750004370000043698000000000000000000012040000162960000013900000080000210050000000000000000000S
072024061090826799Sentmenat                                                                                           000000000000009474000100000718500007184000000000000000000001569000021950000002400000015000028290000000000000000000S
072024061090826899Cercs                                                                                               000000000000001196000030000099000000990000000000000000000000239000003310000000500000005000003990000000000000000000S
072024061090826999Seva                                                                                                000000000000003770000040000296300002963000000000000000000000711000010000000001100000008000012480000000000000000000S
072024061090827099Sitges                                                                                              000000000000031954000310002081200020812000000000000000000005422000073580000004100000033000093270000000000000000000S
072024061090827199Sobremunt                                                                                           000000000000000086000010000007100000071000000000000000000000017000000210000000000000000000000380000000000000000000S
072024061090827299Sora                                                                                                000000000000000217000010000017100000171000000000000000000000046000000610000000200000001000000790000000000000000000S
072024061090827399Subirats                                                                                            000000000000003243000050000259600002596000000000000000000000648000009170000000500000017000012340000000000000000000S
072024061090827499Súria                                                                                               000000000000006046000070000462400004624000000000000000000001031000014990000001000000010000019690000000000000000000S
072024061090827599Tavèrnoles                                                                                          000000000000000340000010000026600000266000000000000000000000072000000900000000000000000000001250000000000000000000S
072024061090827699Tagamanent                                                                                          000000000000000344000010000024900000249000000000000000000000075000000900000000000000000000001220000000000000000000S
072024061090827799Talamanca                                                                                           000000000000000223000010000016900000169000000000000000000000039000000610000000100000000000000710000000000000000000S
072024061090827899Taradell                                                                                            000000000000006809000080000512900005129000000000000000000001180000016090000002100000013000020910000000000000000000S
072024061090827999Terrassa                                                                                            000000000000225277002610016039800160395000000000000000000039370000538180000045900000266000677060000000000000000000S
072024061090828099Tavertet                                                                                            000000000000000126000010000011400000114000000000000000000000048000000590000000000000000000000820000000000000000000S
072024061090828199Teià                                                                                                000000000000006696000090000510100005101000000000000000000001371000019080000000700000009000025580000000000000000000S
072024061090828299Tiana                                                                                               000000000000009198000130000718500007185000000000000000000001698000024070000002500000006000033710000000000000000000S
072024061090828399Tona                                                                                                000000000000008455000100000631900006319000000000000000000001196000017530000001200000014000023930000000000000000000S
072024061090828499Tordera                                                                                             000000000000018409000200001371400013713000000000000000000002625000035730000003100000029000044620000000000000000000S
072024061090828599Torelló                                                                                             000000000000014902000180001050400010504000000000000000000002023000029640000003400000015000039210000000000000000000S
072024061090828699La Torre de Claramunt                                                                               000000000000004018000050000330200003302000000000000000000000767000010420000000700000003000012480000000000000000000S
072024061090828799Torrelavit                                                                                          000000000000001499000020000110900001109000000000000000000000290000004150000000700000004000005610000000000000000000S
072024061090828899Torrelles de Foix                                                                                   000000000000002608000030000186700001867000000000000000000000407000005310000000800000002000006600000000000000000000S
072024061090828999Torrelles de Llobregat                                                                              000000000000006225000080000470400004704000000000000000000001000000015060000000700000010000019920000000000000000000S
072024061090829099Ullastrell                                                                                          000000000000002162000020000164700001647000000000000000000000383000005790000000800000007000008040000000000000000000S
072024061090829199Vacarisses                                                                                          000000000000007460000070000577900005779000000000000000000001127000017250000000900000010000021630000000000000000000S
072024061090829299Vallbona d'Anoia                                                                                    000000000000001428000020000107800001078000000000000000000000323000004160000000600000002000005070000000000000000000S
072024061090829399Vallcebre                                                                                           000000000000000273000010000024300000243000000000000000000000057000000940000000000000002000001080000000000000000000S
072024061090829499Vallgorguina                                                                                        000000000000003204000040000236200002362000000000000000000000520000006910000000100000007000008850000000000000000000S
072024061090829599Vallirana                                                                                           000000000000015823000180001218400012182000000000000000000002722000036310000003200000023000046720000000000000000000S
072024061090829699Vallromanes                                                                                         000000000000002705000030000207800002078000000000000000000000460000006370000000400000004000009220000000000000000000S
072024061090829799Veciana                                                                                             000000000000000179000010000013200000132000000000000000000000030000000380000000000000002000000590000000000000000000S
072024061090829899Vic                                                                                                 000000000000048364000440002798600027986000000000000000000005946000084780000007200000051000110000000000000000000000S
072024061090829999Vilada                                                                                              000000000000000434000010000037900000379000000000000000000000120000001630000000500000000000001730000000000000000000S
072024061090830099Viladecavalls                                                                                       000000000000007809000100000625900006258000000000000000000001506000021700000001900000013000028670000000000000000000S
072024061090830199Viladecans                                                                                          000000000000066677000830005014300050142000000000000000000012992000171390000018300000090000215020000000000000000000S
072024061090830299Vilanova del Camí                                                                                   000000000000012758000140000956800009568000000000000000000002200000030350000002700000014000036700000000000000000000S
072024061090830399Vilanova de Sau                                                                                     000000000000000310000010000027400000274000000000000000000000063000000910000000300000000000001180000000000000000000S
072024061090830499Vilobí del Penedès                                                                                  000000000000001141000010000086700000867000000000000000000000198000003060000000200000002000004220000000000000000000S
072024061090830599Vilafranca del Penedès                                                                              000000000000040714000440002878800028785000000000000000000007490000100250000007400000063000127660000000000000000000S
072024061090830699Vilalba Sasserra                                                                                    000000000000000753000010000056800000568000000000000000000000119000001600000000200000005000002160000000000000000000S
072024061090830799Vilanova i la Geltrú                                                                                000000000000068854000730005138200051383000000000000000000013124000176320000010600000092000224720000000000000000000S
072024061090830899Viver i Serrateix                                                                                   000000000000000173000010000013700000137000000000000000000000034000000640000000100000001000000840000000000000000000S
072024061090890199Rupit i Pruit                                                                                       000000000000000277000010000023500000235000000000000000000000077000001010000000400000000000001270000000000000000000S
072024061090890299Vilanova del Vallès                                                                                 000000000000005600000060000429400004294000000000000000000001023000013680000000900000005000017990000000000000000000S
072024061090890399Sant Julià de Cerdanyola                                                                            000000000000000242000010000020300000203000000000000000000000083000001170000000000000000000001450000000000000000000S
072024061090890499Badia del Vallès                                                                                    000000000000013074000230001023600010236000000000000000000002490000031050000001600000009000038370000000000000000000S
072024061090890599La Palma de Cervelló                                                                                000000000000003040000040000238100002381000000000000000000000716000009470000001300000007000012060000000000000000000S
072024061091700199Agullana                                                                                            000000000000000923000010000063500000635000000000000000000000159000002240000000100000001000002660000000000000000000S
072024061091700299Aiguaviva                                                                                           000000000000000770000010000059900000599000000000000000000000121000002150000000000000002000002860000000000000000000S
072024061091700399Albanyà                                                                                             000000000000000171000010000011300000113000000000000000000000031000000380000000000000000000000450000000000000000000S
072024061091700499Albons                                                                                              000000000000000819000010000059600000596000000000000000000000180000002400000000000000001000003060000000000000000000S
072024061091700599El Far d'Empordà                                                                                    000000000000000612000010000048200000482000000000000000000000101000001700000000400000003000002080000000000000000000S
072024061091700699Alp                                                                                                 000000000000001719000020000132300001323000000000000000000000239000003130000000500000005000004840000000000000000000S
072024061091700799Amer                                                                                                000000000000002423000030000178300001783000000000000000000000499000006780000001100000008000008070000000000000000000S
072024061091700899Anglès                                                                                              000000000000005884000050000375300003753000000000000000000000787000011270000001200000010000014010000000000000000000S
072024061091700999Arbúcies                                                                                            000000000000006531000060000419400004194000000000000000000000987000013490000000800000016000016600000000000000000000S
072024061091701099Argelaguer                                                                                          000000000000000428000010000036000000360000000000000000000000085000001230000000500000001000001640000000000000000000S
072024061091701199L'Armentera                                                                                         000000000000001061000010000071800000718000000000000000000000206000002970000000400000003000003840000000000000000000S
072024061091701299Avinyonet de Puigventós                                                                             000000000000001681000020000128500001285000000000000000000000258000003780000000200000003000004740000000000000000000S
072024061091701399Begur                                                                                               000000000000004216000050000307200003072000000000000000000000753000010190000001100000006000012530000000000000000000S
072024061091701499La Vajol                                                                                            000000000000000098000010000007100000071000000000000000000000023000000270000000300000000000000350000000000000000000S
072024061091701599Banyoles                                                                                            000000000000020506000220001353500013534000000000000000000003096000044450000005300000049000058720000000000000000000S
072024061091701699Bàscara                                                                                             000000000000001059000010000076000000760000000000000000000000200000002660000000200000003000003300000000000000000000S
072024061091701899Bellcaire d'Empordà                                                                                 000000000000000730000010000054500000545000000000000000000000115000001870000000600000003000002390000000000000000000S
072024061091701999Besalú                                                                                              000000000000002518000020000182700001827000000000000000000000436000006580000000800000002000008620000000000000000000S
072024061091702099Bescanó                                                                                             000000000000005178000050000388100003881000000000000000000000842000012340000002000000009000015740000000000000000000S
072024061091702199Beuda                                                                                               000000000000000212000010000014400000144000000000000000000000027000000500000000000000002000000690000000000000000000S
072024061091702299La Bisbal d'Empordà                                                                                 000000000000011383000110000738500007385000000000000000000001539000022630000002500000021000028260000000000000000000S
072024061091702399Blanes                                                                                              000000000000041653000400002899900028999000000000000000000006640000089990000008500000058000111430000000000000000000S
072024061091702499Bolvir                                                                                              000000000000000506000010000038400000384000000000000000000000078000001090000000100000000000001610000000000000000000S
072024061091702599Bordils                                                                                             000000000000001794000020000124700001247000000000000000000000342000005120000001400000004000006090000000000000000000S
072024061091702699Borrassà                                                                                            000000000000000797000010000056400000564000000000000000000000127000001920000000900000002000002530000000000000000000S
072024061091702799Breda                                                                                               000000000000003898000040000301800003018000000000000000000000726000009790000000000000003000012490000000000000000000S
072024061091702899Brunyola i Sant Martí Sapresa                                                                       000000000000000398000010000030800000308000000000000000000000073000001100000000200000001000001500000000000000000000S
072024061091702999Boadella i les Escaules                                                                             000000000000000262000010000020500000205000000000000000000000061000000780000000000000002000001030000000000000000000S
072024061091703099Cabanes                                                                                             000000000000000941000010000068000000680000000000000000000000155000002410000000200000004000002880000000000000000000S
072024061091703199Cabanelles                                                                                          000000000000000276000010000018000000180000000000000000000000026000000370000000700000002000000530000000000000000000S
072024061091703299Cadaqués                                                                                            000000000000002912000020000198600001986000000000000000000000341000004790000000200000009000006340000000000000000000S
072024061091703399Caldes de Malavella                                                                                 000000000000008418000080000620500006205000000000000000000001311000017350000000700000011000021960000000000000000000S
072024061091703499Calonge i Sant Antoni                                                                               000000000000012043000110000826500008265000000000000000000001853000025680000002100000018000032160000000000000000000S
072024061091703599Camós                                                                                               000000000000000719000010000057900000579000000000000000000000148000002240000000200000003000003020000000000000000000S
072024061091703699Campdevànol                                                                                         000000000000003212000040000262800002628000000000000000000000653000008630000001200000006000010670000000000000000000S
072024061091703799Campelles                                                                                           000000000000000164000010000013000000130000000000000000000000037000000480000000100000000000000690000000000000000000S
072024061091703899Campllong                                                                                           000000000000000535000010000041100000411000000000000000000000091000001370000000400000001000002040000000000000000000S
072024061091703999Camprodon                                                                                           000000000000002487000030000183800001838000000000000000000000460000006360000001300000012000007850000000000000000000S
072024061091704099Canet d'Adri                                                                                        000000000000000749000010000056800000568000000000000000000000160000002300000000100000001000002700000000000000000000S
072024061091704199Cantallops                                                                                          000000000000000325000010000023600000236000000000000000000000069000001010000000500000005000001110000000000000000000S
072024061091704299Capmany                                                                                             000000000000000668000010000047900000479000000000000000000000131000001660000000300000001000001960000000000000000000S
072024061091704399Queralbs                                                                                            000000000000000197000010000018200000182000000000000000000000051000000780000000000000000000001010000000000000000000S
072024061091704499Cassà de la Selva                                                                                   000000000000010836000090000734000007340000000000000000000001611000023440000002700000022000029170000000000000000000S
072024061091704699Castellfollit de la Roca                                                                            000000000000000941000010000073100000731000000000000000000000186000002510000000300000004000003120000000000000000000S
072024061091704799Castelló d'Empúries                                                                                 000000000000011731000080000578200005782000000000000000000001108000015470000001000000022000018720000000000000000000S
072024061091704899Castell d'Aro, Platja d'Aro i s'Agaró                                                               000000000000012566000130000758000007580000000000000000000001655000022220000001100000018000027490000000000000000000S
072024061091704999Celrà                                                                                               000000000000005486000060000354900003549000000000000000000000806000011740000001000000017000015590000000000000000000S
072024061091705099Cervià de Ter                                                                                       000000000000001007000010000072700000727000000000000000000000170000002550000000300000003000003630000000000000000000S
072024061091705199Cistella                                                                                            000000000000000298000010000023600000236000000000000000000000061000000920000000000000000000001190000000000000000000S
072024061091705299Siurana                                                                                             000000000000000186000010000013500000135000000000000000000000031000000390000000000000000000000550000000000000000000S
072024061091705499Colera                                                                                              000000000000000479000010000039300000393000000000000000000000143000001610000000000000001000001950000000000000000000S
072024061091705599Colomers                                                                                            000000000000000207000010000016500000165000000000000000000000068000000910000000000000000000001050000000000000000000S
072024061091705699Cornellà del Terri                                                                                  000000000000002401000030000177800001778000000000000000000000462000006610000000600000002000008160000000000000000000S
072024061091705799Corçà                                                                                               000000000000001295000020000100000001000000000000000000000000241000003700000000200000003000004600000000000000000000S
072024061091705899Crespià                                                                                             000000000000000242000010000018300000183000000000000000000000054000000780000000100000000000000990000000000000000000S
072024061091706099Darnius                                                                                             000000000000000546000010000040500000405000000000000000000000106000001420000000500000001000001660000000000000000000S
072024061091706199Das                                                                                                 000000000000000257000010000020800000208000000000000000000000046000000640000000000000000000000840000000000000000000S
072024061091706299L'Escala                                                                                            000000000000010478000100000663400006634000000000000000000001378000018990000001400000016000023950000000000000000000S
072024061091706399Espinelves                                                                                          000000000000000248000010000020200000202000000000000000000000048000000670000000000000001000000980000000000000000000S
072024061091706499Espolla                                                                                             000000000000000409000010000032200000322000000000000000000000101000001360000000300000001000001640000000000000000000S
072024061091706599Esponellà                                                                                           000000000000000467000010000032200000322000000000000000000000083000001270000000500000001000001520000000000000000000S
072024061091706699Figueres                                                                                            000000000000047879000380002785200027850000000000000000000005388000074520000006500000073000092040000000000000000000S
072024061091706799Flaçà                                                                                               000000000000001155000010000073000000730000000000000000000000190000002870000000200000003000003640000000000000000000S
072024061091706899Foixà                                                                                               000000000000000292000010000024500000245000000000000000000000067000000950000000100000001000001210000000000000000000S
072024061091706999Fontanals de Cerdanya                                                                               000000000000000533000010000042500000425000000000000000000000103000001430000000400000006000001920000000000000000000S
072024061091707099Fontanilles                                                                                         000000000000000170000010000013000000130000000000000000000000026000000430000000000000000000000580000000000000000000S
072024061091707199Fontcoberta                                                                                         000000000000001439000020000116500001165000000000000000000000309000004250000000600000010000005560000000000000000000S
072024061091707399Fornells de la Selva                                                                                000000000000002732000030000208600002086000000000000000000000595000008090000001300000008000010510000000000000000000S
072024061091707499Fortià                                                                                              000000000000000786000010000058000000580000000000000000000000108000001750000000000000003000002390000000000000000000S
072024061091707599Garrigàs                                                                                            000000000000000463000010000036200000362000000000000000000000113000001520000000800000000000001830000000000000000000S
072024061091707699Garrigoles                                                                                          000000000000000190000010000013500000135000000000000000000000038000000530000000000000000000000720000000000000000000S
072024061091707799Garriguella                                                                                         000000000000000972000010000065900000659000000000000000000000151000002190000000700000003000002960000000000000000000S
072024061091707899Ger                                                                                                 000000000000000507000010000038800000388000000000000000000000082000001180000000300000002000001790000000000000000000S
072024061091707999Girona                                                                                              000000000000104320001040006984500069844000000000000000000016547000230150000022400000190000296220000000000000000000S
072024061091708099Gombrèn                                                                                             000000000000000200000010000015400000154000000000000000000000038000000550000000200000000000000810000000000000000000S
072024061091708199Gualta                                                                                              000000000000000430000010000028700000287000000000000000000000071000001090000000200000001000001320000000000000000000S
072024061091708299Guils de Cerdanya                                                                                   000000000000000598000010000046700000467000000000000000000000097000001440000000400000004000001950000000000000000000S
072024061091708399Hostalric                                                                                           000000000000004410000040000315300003152000000000000000000000727000009850000000600000003000012330000000000000000000S
072024061091708499Isòvol                                                                                              000000000000000341000010000025900000259000000000000000000000053000000910000000100000001000001300000000000000000000S
072024061091708599Jafre                                                                                               000000000000000388000010000030600000306000000000000000000000103000001350000000300000002000001720000000000000000000S
072024061091708699La Jonquera                                                                                         000000000000003387000030000176600001765000000000000000000000408000005440000000600000007000006320000000000000000000S
072024061091708799Juià                                                                                                000000000000000335000010000023800000238000000000000000000000067000001020000000100000000000001260000000000000000000S
072024061091708899Lladó                                                                                               000000000000000849000010000060700000607000000000000000000000149000002190000000500000001000002720000000000000000000S
072024061091708999Llagostera                                                                                          000000000000009208000090000639700006397000000000000000000001227000017150000001500000009000021960000000000000000000S
072024061091709099Llambilles                                                                                          000000000000000715000010000057300000573000000000000000000000125000001990000000200000001000002730000000000000000000S
072024061091709199Llanars                                                                                             000000000000000536000010000040400000404000000000000000000000103000001410000000600000005000001670000000000000000000S
072024061091709299Llançà                                                                                              000000000000004839000050000375100003751000000000000000000000870000011640000001600000011000014310000000000000000000S
072024061091709399Llers                                                                                               000000000000001216000020000095600000956000000000000000000000232000003180000000800000005000003890000000000000000000S
072024061091709499Llívia                                                                                              000000000000001506000020000115900001159000000000000000000000207000002860000000300000002000003880000000000000000000S
072024061091709599Lloret de Mar                                                                                       000000000000041559000310002266400022663000000000000000000004258000056220000006500000040000071570000000000000000000S
072024061091709699Les Llosses                                                                                         000000000000000203000010000015600000156000000000000000000000026000000380000000000000000000000580000000000000000000S
072024061091709799Madremanya                                                                                          000000000000000294000010000020800000208000000000000000000000057000000840000000400000000000001110000000000000000000S
072024061091709899Maià de Montcal                                                                                     000000000000000466000010000033500000335000000000000000000000080000001200000000200000000000001520000000000000000000S
072024061091709999Meranges                                                                                            000000000000000114000010000009400000094000000000000000000000036000000420000000100000001000000550000000000000000000S
072024061091710099Masarac                                                                                             000000000000000299000010000020200000202000000000000000000000056000000780000000300000001000000930000000000000000000S
072024061091710199Massanes                                                                                            000000000000000832000010000062000000620000000000000000000000127000001590000000000000002000002020000000000000000000S
072024061091710299Maçanet de Cabrenys                                                                                 000000000000000750000010000059200000592000000000000000000000150000002010000000400000004000002430000000000000000000S
072024061091710399Maçanet de la Selva                                                                                 000000000000007823000080000566000005660000000000000000000001150000014810000000500000007000018380000000000000000000S
072024061091710599Mieres                                                                                              000000000000000353000010000027200000272000000000000000000000065000000760000000200000001000000960000000000000000000S
072024061091710699Mollet de Peralada                                                                                  000000000000000215000010000015600000156000000000000000000000041000000630000000000000000000000790000000000000000000S
072024061091710799Molló                                                                                               000000000000000376000010000028900000289000000000000000000000058000001060000000600000003000001350000000000000000000S
072024061091710999Montagut i Oix                                                                                      000000000000000979000010000076500000765000000000000000000000133000002100000000400000003000002890000000000000000000S
072024061091711099Mont-ras                                                                                            000000000000001671000020000133900001339000000000000000000000324000004880000000500000003000005800000000000000000000S
072024061091711199Navata                                                                                              000000000000001465000020000102300001023000000000000000000000250000003720000000700000005000004620000000000000000000S
072024061091711299Ogassa                                                                                              000000000000000228000010000018700000187000000000000000000000057000000830000000100000003000001030000000000000000000S
072024061091711499Olot                                                                                                000000000000037975000420002416800024168000000000000000000005344000072120000007500000076000091140000000000000000000S
072024061091711599Ordis                                                                                               000000000000000393000010000029300000293000000000000000000000065000001120000000100000002000001510000000000000000000S
072024061091711699Osor                                                                                                000000000000000420000010000035500000355000000000000000000000103000001390000000400000002000001690000000000000000000S
072024061091711799Palafrugell                                                                                         000000000000023848000210001525000015250000000000000000000003124000044300000002800000041000054920000000000000000000S
072024061091711899Palamós                                                                                             000000000000018293000210001357300013573000000000000000000003065000042680000003300000027000052210000000000000000000S
072024061091711999Palau de Santa Eulàlia                                                                              000000000000000128000010000010000000100000000000000000000000022000000330000000000000000000000590000000000000000000S
072024061091712099Palau-saverdera                                                                                     000000000000001495000010000097500000975000000000000000000000222000003110000000500000000000003810000000000000000000S
072024061091712199Palau-sator                                                                                         000000000000000314000010000023300000233000000000000000000000051000000780000000000000000000001040000000000000000000S
072024061091712399Palol de Revardit                                                                                   000000000000000469000010000036200000362000000000000000000000106000001500000000000000000000001900000000000000000000S
072024061091712499Pals                                                                                                000000000000002539000020000177700001777000000000000000000000379000005780000001000000011000007290000000000000000000S
072024061091712599Pardines                                                                                            000000000000000169000010000013100000131000000000000000000000019000000390000000000000001000000630000000000000000000S
072024061091712699Parlavà                                                                                             000000000000000413000010000034100000341000000000000000000000093000001420000000200000001000001810000000000000000000S
